Dataset,Method,N_Features,Classifier,Fold,MCC,F1,Sensitivity,Specificity,Balanced_Accuracy,Accuracy
female,Boruta,50,SVM_RBF_TUNED,1,-0.014760248092334923,0.7027027027027027,0.7647058823529411,0.2222222222222222,0.49346405228758167,0.5769230769230769
female,Boruta,60,RandomForest,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,60,RandomForest_TUNED,1,0.3202614379084967,0.7647058823529412,0.7647058823529411,0.5555555555555556,0.6601307189542484,0.6923076923076923
female,Boruta,60,NeuralNetwork,1,0.49019607843137253,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7450980392156863,0.7692307692307693
female,Boruta,60,NeuralNetwork_TUNED,1,0.46968129716874873,0.8333333333333333,0.8823529411764706,0.5555555555555556,0.7189542483660131,0.7692307692307693
female,Boruta,60,NaiveBayes,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,60,LogisticRegression,1,0.1951075189460849,0.6875,0.6470588235294118,0.5555555555555556,0.6013071895424837,0.6153846153846154
female,Boruta,60,AdaBoost,1,0.5659164584181102,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.7745098039215685,0.8076923076923077
female,Boruta,60,AdaBoost_TUNED,1,0.5659164584181102,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.7745098039215685,0.8076923076923077
female,Boruta,60,SVM_RBF,1,0.49019607843137253,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7450980392156863,0.7692307692307693
female,Boruta,60,SVM_RBF_TUNED,1,0.28741691319281637,0.7777777777777778,0.8235294117647058,0.4444444444444444,0.6339869281045751,0.6923076923076923
female,Boruta,70,RandomForest,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,Boruta,70,RandomForest_TUNED,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,Boruta,70,NeuralNetwork,1,0.5880064914496507,0.8484848484848485,0.8235294117647058,0.7777777777777778,0.8006535947712419,0.8076923076923077
female,Boruta,70,NeuralNetwork_TUNED,1,0.3907518403363142,0.7999999999999999,0.8235294117647058,0.5555555555555556,0.6895424836601307,0.7307692307692307
female,Boruta,70,NaiveBayes,1,0.4615633996151572,0.7741935483870968,0.7058823529411765,0.7777777777777778,0.7418300653594772,0.7307692307692307
